student_id,age,gender,department,semester,income_bracket,internet_access,part_time_job,first_gen_student,prev_cgpa,attendance_pct,study_hours_per_week,assignment_completion_pct,midterm_score,num_backlogs,participation_score,library_hours_per_week,extracurricular_activities,sleep_hours_per_night,stress_level,teacher_interaction,final_cgpa,final_grade,performance
STU01515,19,Male,Computer Science,7,Low,1,1,0,9.51,93.0,17.7,76.2,100.0,0,8.4,4.5,1,8.0,3.7,0,9.58,A+,Pass
STU01516,20,Male,Business,2,Low,1,0,0,5.28,66.1,6.6,71.9,48.7,4,6.0,3.8,1,7.5,4.8,2,4.04,F,Fail
STU01517,19,Male,Computer Science,8,Low,1,1,0,7.38,78.8,5.2,61.6,85.0,0,8.4,3.7,3,5.5,6.4,0,7.0,B,Pass
STU01518,23,Female,Civil,1,Middle,1,1,0,7.28,85.7,15.4,76.6,65.9,0,8.1,7.5,0,5.2,4.4,2,7.39,B,Pass
STU01519,23,Female,Business,1,Middle,1,0,0,8.26,86.3,14.1,74.7,87.7,1,7.8,4.8,1,7.3,2.4,2,8.28,A,Pass
STU01520,21,Male,Computer Science,6,Lower-Middle,0,0,0,6.1,69.2,8.1,61.9,66.1,3,3.9,3.7,3,6.3,4.5,0,5.51,D,Pass
STU01521,24,Female,Computer Science,3,Middle,0,0,0,4.93,75.5,9.4,74.6,59.0,2,6.8,6.3,2,6.4,5.1,1,5.67,D,Pass
STU01522,18,Male,Computer Science,6,Upper-Middle,1,1,0,7.4,58.1,16.4,48.3,88.7,1,4.0,9.1,1,5.5,5.4,1,7.26,B,Pass
STU01523,21,Female,Electronics,8,Low,1,0,0,7.57,94.2,3.7,70.8,79.1,0,6.1,3.7,1,6.7,7.6,1,6.81,C,Pass
STU01524,24,Female,Computer Science,6,Middle,1,0,1,9.14,72.0,16.6,63.1,100.0,1,6.1,5.4,5,7.7,3.6,2,8.57,A,Pass
STU01525,21,Female,Civil,1,Upper-Middle,1,0,1,5.55,62.7,3.8,51.2,53.3,2,8.3,2.2,4,5.0,3.1,1,5.32,D,Pass
STU01526,21,Male,Computer Science,4,Lower-Middle,1,1,0,8.7,83.2,15.9,75.0,92.6,1,7.7,5.5,2,7.5,3.7,2,8.88,A,Pass
STU01527,18,Male,Mechanical,5,Lower-Middle,1,0,0,10.0,88.8,17.4,66.2,100.0,0,8.1,7.3,0,6.8,5.8,1,9.53,A+,Pass
STU01528,18,Male,Business,7,Middle,1,0,0,6.71,81.6,12.3,71.2,84.3,3,8.2,3.5,3,6.4,2.5,2,7.01,B,Pass
STU01529,22,Male,Business,5,High,1,0,0,5.52,59.1,6.5,54.5,53.6,1,4.6,3.4,2,7.9,2.6,2,5.34,D,Pass
STU01530,19,Female,Mechanical,5,Upper-Middle,1,0,1,6.67,75.4,4.7,67.4,75.5,1,4.4,2.9,0,6.8,4.3,2,6.33,C,Pass
STU01531,19,Female,Electronics,2,Middle,1,1,0,7.22,71.5,10.1,58.3,78.0,0,3.9,4.6,1,5.2,4.8,0,6.8,C,Pass
STU01532,22,Female,Mechanical,1,Upper-Middle,1,0,1,7.93,82.0,14.1,65.8,83.2,2,7.4,3.7,5,5.5,2.5,1,7.1,B,Pass
STU01533,22,Female,Mechanical,8,Middle,1,1,1,6.43,71.6,12.9,63.9,81.1,0,8.1,5.2,3,6.9,1.1,0,7.51,B,Pass
STU01534,23,Female,Electronics,8,Middle,1,0,0,9.22,86.9,11.9,74.1,88.8,1,8.7,7.2,3,7.8,3.1,1,8.71,A,Pass
STU01535,24,Female,Computer Science,7,Middle,1,0,0,5.75,64.4,11.6,58.6,74.3,2,5.0,3.8,2,6.6,5.6,1,6.56,C,Pass
STU01536,21,Female,Business,4,Lower-Middle,1,0,0,4.94,60.6,4.9,73.4,55.6,1,8.1,2.9,4,8.3,1.5,2,6.31,C,Pass
STU01537,22,Female,Electronics,2,Upper-Middle,1,0,0,8.64,85.5,15.4,61.4,89.6,0,10.0,2.8,0,7.0,2.7,0,9.01,A+,Pass
STU01538,20,Male,Computer Science,3,Middle,0,0,0,4.24,68.8,4.0,60.6,52.0,3,7.3,2.6,5,8.3,3.1,1,4.18,F,Fail
STU01539,19,Male,Electronics,4,Middle,1,0,0,6.93,69.9,11.4,46.2,82.6,3,8.7,4.7,5,6.0,2.1,1,6.87,C,Pass
STU01540,22,Male,Electronics,6,High,0,0,1,10.0,83.0,19.7,73.6,100.0,1,8.5,7.1,2,5.9,5.2,0,8.98,A,Pass
STU01541,20,Female,Business,4,Low,1,0,0,7.18,80.8,7.7,57.3,84.4,3,6.7,4.4,4,6.5,4.4,1,6.35,C,Pass
STU01542,20,Female,Civil,4,Lower-Middle,1,0,0,5.74,68.5,6.4,58.3,66.6,1,5.4,2.5,4,6.6,5.2,2,5.15,D,Pass
STU01543,20,Male,Civil,5,Low,1,1,1,7.13,82.3,11.8,65.6,67.9,1,4.7,6.3,4,7.4,5.2,0,7.04,B,Pass
STU01544,23,Female,Computer Science,4,Upper-Middle,1,0,1,7.13,68.4,18.5,63.9,100.0,1,5.8,5.2,3,7.3,7.5,2,7.62,B,Pass
STU01545,23,Female,Electronics,8,Upper-Middle,0,0,0,7.41,62.8,9.2,52.2,64.3,2,5.8,5.9,0,6.2,3.0,1,6.01,C,Pass
STU01546,20,Male,Mechanical,6,Lower-Middle,1,0,1,8.06,76.0,19.2,59.7,100.0,1,6.5,7.1,0,7.0,2.5,2,8.76,A,Pass
STU01547,24,Male,Computer Science,6,Upper-Middle,1,1,0,5.85,63.1,14.7,72.2,76.8,2,6.0,5.3,2,5.8,7.3,1,6.32,C,Pass
STU01548,23,Female,Electronics,1,Middle,1,1,0,9.39,86.3,15.5,74.6,90.0,1,3.9,3.5,1,5.4,6.6,2,8.04,A,Pass
STU01549,21,Female,Civil,4,Upper-Middle,0,0,0,7.52,72.5,11.1,57.9,80.3,2,7.8,2.7,2,6.9,3.6,0,6.97,C,Pass
STU01550,20,Female,Computer Science,5,Middle,1,1,0,8.14,86.7,11.2,69.5,85.8,1,8.7,4.9,0,6.0,3.1,1,7.55,B,Pass
STU01551,21,Female,Mechanical,4,Middle,0,0,1,6.38,69.6,9.6,78.2,83.6,1,7.0,2.8,3,6.2,3.8,0,7.32,B,Pass
STU01552,21,Female,Computer Science,3,High,1,0,1,8.87,85.6,10.5,69.0,84.5,1,5.5,5.6,2,6.2,4.3,2,7.59,B,Pass
STU01553,20,Female,Computer Science,3,Lower-Middle,1,1,1,6.87,75.6,10.5,58.5,72.9,4,7.3,4.6,1,7.0,1.3,2,6.18,C,Pass
STU01554,19,Female,Computer Science,5,Low,1,1,0,7.56,79.4,16.6,60.8,65.1,2,7.0,3.8,5,6.6,5.4,0,7.15,B,Pass
STU01555,24,Female,Business,1,Middle,1,0,0,5.99,69.7,7.1,56.4,81.8,1,7.2,4.3,2,7.9,1.0,0,6.84,C,Pass
STU01556,20,Male,Business,1,High,0,1,0,5.9,73.6,8.1,58.2,54.2,4,9.0,3.2,4,5.9,2.5,1,5.25,D,Pass
STU01557,20,Male,Business,6,Middle,1,0,0,8.09,74.1,8.1,51.7,85.7,1,6.4,3.4,1,5.9,3.9,0,6.64,C,Pass
STU01558,23,Male,Mechanical,6,Low,1,1,1,6.62,84.3,11.4,59.3,73.6,4,7.5,6.0,4,5.6,7.6,1,5.74,D,Pass
STU01559,20,Female,Computer Science,2,Lower-Middle,1,0,1,6.09,68.6,10.0,52.8,67.7,3,5.1,1.9,3,8.0,3.5,1,5.65,D,Pass
STU01560,19,Female,Mechanical,5,Middle,1,0,0,6.36,61.3,9.9,62.7,78.9,4,7.4,2.3,0,5.4,5.0,2,5.82,D,Pass
STU01561,23,Female,Mechanical,4,Lower-Middle,1,0,0,8.11,82.0,12.6,65.4,100.0,3,8.2,5.3,2,8.4,1.2,2,8.45,A,Pass
STU01562,18,Male,Business,7,Upper-Middle,1,0,0,6.38,65.1,8.9,57.0,72.2,1,6.6,1.1,2,5.9,5.8,1,5.89,D,Pass
STU01563,18,Male,Computer Science,5,High,1,0,0,7.05,80.6,12.6,81.0,86.0,3,5.4,3.9,4,7.8,8.1,0,6.63,C,Pass
STU01564,21,Male,Mechanical,2,Middle,1,0,0,7.22,93.8,11.4,89.2,82.7,1,6.7,5.9,4,6.0,5.2,1,7.63,B,Pass
STU01565,24,Male,Computer Science,6,Middle,1,0,0,4.71,57.2,7.4,51.5,64.7,4,3.1,3.0,0,6.4,4.7,1,4.92,F,Fail
STU01566,21,Female,Electronics,5,Middle,1,0,0,5.29,69.1,8.2,55.1,55.5,0,5.4,1.4,2,4.9,2.4,1,6.05,C,Pass
STU01567,19,Male,Civil,5,Low,1,0,0,7.64,64.1,15.6,49.8,98.6,4,7.3,6.0,0,8.9,3.5,1,7.29,B,Pass
STU01568,22,Male,Mechanical,6,High,1,0,0,6.24,74.8,11.5,71.8,82.9,4,7.3,3.8,4,7.6,1.8,2,6.89,C,Pass
STU01569,24,Female,Electronics,8,Middle,0,0,0,8.57,75.8,14.7,63.4,100.0,2,7.0,4.4,5,7.6,2.2,2,8.03,A,Pass
STU01570,18,Male,Electronics,2,Middle,1,1,1,8.46,77.3,18.5,62.5,91.2,0,9.1,11.9,4,5.7,5.2,0,9.32,A+,Pass
STU01571,21,Male,Mechanical,6,Upper-Middle,1,1,0,8.13,71.9,14.5,55.0,88.8,0,7.1,6.2,1,5.3,4.0,1,7.61,B,Pass
STU01572,18,Female,Civil,1,Middle,1,1,1,9.57,93.7,20.0,68.5,100.0,1,6.8,6.6,4,7.0,3.6,2,9.59,A+,Pass
STU01573,19,Male,Business,4,Middle,1,0,0,7.09,83.5,13.0,73.3,66.6,1,6.1,6.2,4,5.8,5.8,2,7.42,B,Pass
STU01574,19,Female,Business,6,Low,1,1,0,8.04,80.4,7.6,55.1,97.4,1,6.7,2.8,5,6.0,3.3,1,7.31,B,Pass
STU01575,22,Female,Civil,2,Upper-Middle,1,0,0,6.44,65.3,13.8,69.1,76.0,2,5.6,4.4,0,5.7,2.9,2,6.84,C,Pass
STU01576,22,Female,Electronics,3,High,1,0,0,10.0,100.0,17.4,74.7,100.0,0,9.4,6.7,1,7.1,3.6,1,9.94,A+,Pass
STU01577,23,Male,Civil,1,Middle,1,0,1,9.78,82.9,16.4,68.2,100.0,1,7.8,6.7,1,5.1,5.7,1,9.16,A+,Pass
STU01578,24,Female,Electronics,3,High,1,1,0,7.22,58.8,12.3,41.9,67.2,1,5.5,6.1,2,4.7,4.7,1,6.12,C,Pass
STU01579,19,Male,Electronics,7,Lower-Middle,0,0,1,7.7,82.2,11.4,69.2,77.2,0,6.7,6.5,5,6.1,3.4,2,7.96,B,Pass
STU01580,21,Male,Business,6,Middle,1,0,1,8.97,76.0,15.6,62.3,100.0,2,7.9,7.5,3,7.6,1.4,1,8.36,A,Pass
STU01581,18,Male,Computer Science,1,Middle,0,0,0,7.01,83.0,9.2,69.3,81.9,0,8.7,5.1,2,6.5,4.6,0,7.18,B,Pass
STU01582,20,Female,Business,4,Middle,1,1,0,6.35,68.7,13.5,75.9,76.6,3,3.7,6.5,2,7.2,7.5,2,6.6,C,Pass
STU01583,22,Male,Mechanical,6,Middle,1,0,1,8.34,86.5,13.3,73.7,94.2,0,7.1,6.8,2,8.5,4.2,2,8.07,A,Pass
STU01584,20,Male,Mechanical,4,Lower-Middle,1,0,0,7.3,87.7,10.5,64.7,75.6,1,7.5,5.2,1,6.7,3.6,2,7.18,B,Pass
STU01585,21,Female,Civil,8,Low,1,0,1,7.44,67.5,9.1,53.4,83.4,1,7.2,1.4,0,5.5,5.6,1,6.67,C,Pass
STU01586,22,Male,Business,5,Middle,1,0,0,6.12,66.0,10.0,65.6,83.8,2,6.5,4.8,4,8.0,2.0,2,6.77,C,Pass
STU01587,20,Male,Mechanical,3,Lower-Middle,1,0,0,4.97,64.2,7.5,71.5,63.8,0,6.8,5.3,1,5.5,5.2,0,5.77,D,Pass
STU01588,24,Male,Mechanical,1,Upper-Middle,1,0,0,7.51,89.8,13.2,76.7,92.0,2,7.1,3.7,4,6.1,2.6,1,7.55,B,Pass
STU01589,21,Male,Computer Science,4,Lower-Middle,1,1,0,8.38,76.6,10.7,72.9,90.8,1,5.6,3.6,4,4.5,5.4,1,7.86,B,Pass
STU01590,18,Male,Mechanical,2,Low,1,0,1,6.91,69.8,6.0,68.0,55.4,3,7.7,2.7,3,8.0,4.5,1,5.87,D,Pass
STU01591,24,Male,Computer Science,4,Middle,1,0,0,9.07,89.2,17.0,87.7,90.5,0,8.7,6.4,2,7.6,4.1,1,9.35,A+,Pass
STU01592,21,Female,Civil,2,Middle,1,0,1,6.28,66.8,14.0,40.6,79.7,4,7.3,4.4,3,8.6,3.5,2,5.66,D,Pass
STU01593,23,Male,Mechanical,6,High,1,0,0,5.83,70.4,5.6,68.9,61.2,4,7.8,2.8,2,6.6,4.4,1,5.15,D,Pass
STU01594,22,Male,Civil,1,Middle,1,0,0,7.11,63.2,16.0,67.7,88.5,2,4.7,6.6,1,6.2,3.8,1,7.38,B,Pass
STU01595,19,Female,Computer Science,4,Lower-Middle,1,0,0,7.09,93.2,12.0,62.5,95.9,2,6.9,1.6,4,6.5,4.3,0,7.29,B,Pass
STU01596,18,Male,Computer Science,7,Upper-Middle,1,0,0,8.2,70.2,13.4,53.3,96.9,0,8.2,5.1,3,5.7,5.3,0,7.6,B,Pass
STU01597,24,Female,Civil,4,Middle,1,1,0,6.19,68.4,8.2,52.5,80.0,2,7.0,2.9,5,7.6,3.0,0,6.05,C,Pass
STU01598,24,Male,Computer Science,8,Low,1,0,0,8.98,84.6,10.8,63.5,93.7,1,7.3,1.7,1,10.0,1.5,2,8.61,A,Pass
STU01599,20,Male,Computer Science,7,Middle,1,0,1,9.76,100.0,19.5,75.2,100.0,0,7.6,7.7,1,6.3,3.2,2,10.0,A+,Pass
STU01600,22,Male,Computer Science,1,High,1,1,0,7.15,65.1,9.0,61.5,75.4,2,8.2,4.2,5,6.8,3.0,2,6.49,C,Pass
STU01601,19,Male,Business,8,Middle,1,0,0,8.82,100.0,12.3,88.7,85.3,1,5.3,4.9,2,6.8,3.1,0,8.32,A,Pass
STU01602,21,Male,Civil,4,Lower-Middle,1,1,1,5.83,75.2,11.6,75.9,84.2,2,7.2,5.4,4,6.6,3.9,1,7.0,B,Pass
STU01603,19,Male,Electronics,2,Low,1,0,1,8.6,86.3,8.5,63.4,94.9,2,7.2,4.0,2,8.1,2.5,0,7.51,B,Pass
STU01604,22,Male,Electronics,4,Lower-Middle,1,0,0,8.56,74.9,9.6,56.5,93.2,1,4.9,2.8,2,5.9,2.8,2,7.13,B,Pass
STU01605,22,Male,Electronics,3,Middle,1,1,0,8.32,86.2,13.6,84.9,100.0,1,9.7,6.2,1,5.7,7.5,1,8.55,A,Pass
STU01606,23,Male,Civil,6,Middle,1,0,1,7.18,70.1,12.2,68.5,59.9,4,2.5,6.0,2,8.2,2.8,0,6.38,C,Pass
STU01607,23,Male,Civil,5,Low,1,0,0,4.0,70.1,6.5,62.9,53.6,1,6.7,1.3,0,7.5,3.3,1,5.51,D,Pass
STU01608,19,Male,Computer Science,2,High,0,1,0,6.37,64.1,8.8,63.2,56.4,2,7.0,5.0,5,6.5,4.1,1,5.18,D,Pass
STU01609,21,Male,Computer Science,3,Upper-Middle,1,0,0,6.39,71.0,17.4,62.3,79.9,1,5.1,5.8,5,7.5,3.2,1,7.27,B,Pass
STU01610,19,Female,Computer Science,7,Middle,1,0,1,5.93,65.2,8.2,64.4,62.1,2,6.7,4.4,4,7.6,3.3,1,6.54,C,Pass
STU01611,22,Male,Civil,6,Upper-Middle,1,0,0,7.36,68.9,11.0,58.0,86.7,3,6.1,4.5,5,8.2,2.0,2,6.67,C,Pass
STU01612,22,Female,Civil,1,Low,1,1,1,6.66,79.2,7.9,70.2,73.0,2,8.4,3.1,2,7.0,4.4,2,6.91,C,Pass
STU01613,20,Female,Electronics,2,Middle,1,1,0,6.13,74.9,9.6,49.8,82.0,2,10.0,4.7,2,6.1,3.3,1,6.85,C,Pass
STU01614,23,Male,Computer Science,5,Middle,1,0,1,5.82,78.8,10.5,60.4,61.2,2,7.4,3.6,3,7.4,4.4,1,6.41,C,Pass
STU01615,20,Female,Computer Science,6,Upper-Middle,1,0,0,6.27,57.1,13.2,47.5,81.0,3,6.8,6.6,4,6.9,6.0,2,6.05,C,Pass
STU01616,18,Female,Business,7,Upper-Middle,1,1,0,8.66,91.8,9.8,71.3,90.7,0,6.1,5.8,4,5.5,4.5,1,8.09,A,Pass
STU01617,22,Male,Electronics,8,Lower-Middle,0,0,1,6.34,91.7,8.9,65.8,53.1,2,7.9,2.9,5,6.9,4.6,0,5.72,D,Pass
STU01618,20,Male,Civil,8,High,1,0,0,6.53,69.0,11.4,56.1,64.7,1,5.9,4.2,2,6.9,6.4,2,6.52,C,Pass
STU01619,19,Female,Mechanical,5,Low,1,1,0,6.61,88.2,12.0,57.8,73.7,4,8.6,4.0,0,4.5,4.5,0,5.69,D,Pass
STU01620,23,Female,Electronics,1,High,1,1,0,7.64,76.1,12.3,71.1,95.0,2,4.7,5.3,3,7.0,5.5,0,7.32,B,Pass
STU01621,23,Male,Computer Science,1,High,0,1,0,7.79,68.0,14.2,60.0,92.0,2,4.8,7.2,0,7.1,3.6,0,7.86,B,Pass
STU01622,21,Male,Computer Science,7,Lower-Middle,1,0,0,4.0,57.6,2.6,37.5,31.4,1,7.6,0.0,2,7.5,5.0,0,3.82,F,Fail
STU01623,19,Male,Mechanical,2,Upper-Middle,1,0,1,8.53,91.0,18.7,66.3,97.3,0,7.9,4.5,4,7.9,2.2,0,9.68,A+,Pass
STU01624,21,Male,Civil,7,Low,1,0,0,9.07,78.6,18.1,70.5,100.0,2,8.9,6.3,4,6.8,4.3,0,8.43,A,Pass
STU01625,20,Female,Mechanical,4,Middle,0,0,0,5.83,64.4,4.6,53.2,61.4,1,6.8,2.7,0,6.5,5.6,1,4.96,F,Fail
STU01626,24,Male,Mechanical,1,Middle,1,0,0,5.94,74.4,5.6,57.7,59.0,1,7.5,1.3,1,7.9,1.2,1,6.23,C,Pass
STU01627,18,Male,Computer Science,6,Middle,1,1,1,6.61,73.1,7.1,63.1,74.3,1,6.2,3.4,2,5.1,4.1,0,6.28,C,Pass
STU01628,19,Female,Business,4,High,1,0,1,6.22,75.8,11.5,68.9,79.1,2,6.5,3.3,4,5.9,3.4,1,6.32,C,Pass
STU01629,19,Male,Civil,8,Upper-Middle,1,1,0,7.49,79.4,8.1,53.3,73.1,3,8.4,2.8,5,6.6,5.1,1,6.39,C,Pass
STU01630,19,Male,Electronics,8,Middle,1,0,0,4.67,67.2,5.3,65.8,56.8,0,6.1,4.5,1,7.4,1.9,0,5.48,D,Pass
STU01631,21,Female,Business,3,Upper-Middle,1,0,1,5.75,65.3,9.9,51.2,62.5,2,8.0,3.4,4,7.9,3.3,1,6.59,C,Pass
STU01632,20,Female,Mechanical,5,High,0,0,0,9.2,87.9,15.2,72.5,100.0,1,7.2,5.0,5,5.3,5.7,1,8.88,A,Pass
STU01633,19,Male,Mechanical,4,Low,1,0,1,5.99,62.5,9.8,57.2,69.4,2,4.4,4.1,4,6.9,4.8,1,5.46,D,Pass
STU01634,24,Female,Civil,5,High,0,0,1,8.82,94.4,11.4,71.4,97.1,1,5.8,6.1,1,5.9,6.6,1,8.5,A,Pass
STU01635,19,Male,Business,7,Low,1,1,1,7.66,73.2,14.1,53.7,78.6,1,6.4,5.2,0,7.1,1.0,1,7.97,B,Pass
STU01636,23,Male,Civil,4,Upper-Middle,1,1,0,4.85,73.3,4.9,61.1,44.4,1,8.0,1.6,2,7.5,4.0,1,4.93,F,Fail
STU01637,18,Female,Computer Science,7,Lower-Middle,1,0,1,8.03,78.3,12.1,83.2,96.2,2,5.9,5.5,1,7.5,3.5,2,7.74,B,Pass
STU01638,23,Male,Electronics,3,Low,0,0,1,7.05,76.9,11.8,52.5,77.8,0,7.9,5.8,1,6.4,1.5,1,7.48,B,Pass
STU01639,23,Male,Business,1,Middle,1,1,0,6.61,69.1,10.5,78.4,76.3,2,6.6,5.9,4,5.5,3.1,1,6.44,C,Pass
STU01640,18,Male,Computer Science,8,Middle,1,0,0,7.52,69.5,12.1,59.1,79.6,2,7.4,4.6,5,6.6,6.2,1,6.84,C,Pass
STU01641,24,Male,Electronics,3,Middle,1,0,0,7.82,65.1,10.4,59.4,92.0,1,5.8,4.8,1,6.2,5.5,2,6.86,C,Pass
STU01642,20,Male,Electronics,8,Low,0,0,0,8.12,72.2,12.3,52.4,81.7,0,6.9,5.9,2,6.8,5.0,0,7.9,B,Pass
STU01643,23,Male,Electronics,1,Middle,0,1,0,8.73,81.1,14.5,60.9,93.9,0,8.5,5.6,0,5.4,5.6,1,8.07,A,Pass
STU01644,20,Male,Mechanical,7,High,1,0,0,7.73,80.3,8.3,63.2,87.7,2,7.0,5.5,5,5.6,2.5,1,7.42,B,Pass
STU01645,23,Male,Business,1,Middle,1,0,0,5.41,75.1,6.4,54.6,70.7,0,6.0,3.9,0,7.4,4.1,1,6.06,C,Pass
STU01646,22,Female,Computer Science,8,Lower-Middle,1,1,0,6.58,69.4,11.3,59.5,69.0,3,3.7,7.2,0,6.7,6.5,2,5.89,D,Pass
STU01647,18,Female,Computer Science,8,Middle,0,0,0,10.0,82.9,13.2,65.7,100.0,0,8.0,6.3,2,8.7,1.8,2,9.23,A+,Pass
STU01648,23,Female,Computer Science,5,Low,1,0,1,8.14,69.2,16.8,80.0,96.4,1,5.3,3.1,4,6.6,6.5,0,8.17,A,Pass
STU01649,22,Female,Business,6,Upper-Middle,1,0,1,10.0,93.8,20.8,64.6,100.0,1,6.9,6.6,5,5.1,3.9,1,9.77,A+,Pass
STU01650,21,Male,Mechanical,3,Upper-Middle,1,1,0,9.01,96.1,11.3,78.7,97.4,3,6.2,2.0,5,7.0,4.1,2,7.79,B,Pass
STU01651,22,Male,Electronics,4,Middle,1,0,0,7.51,87.7,16.1,75.1,83.6,0,7.0,4.9,2,7.9,3.7,1,7.93,B,Pass
STU01652,19,Female,Business,8,Middle,0,1,0,7.59,83.6,11.8,59.5,87.2,3,10.0,4.0,5,7.3,3.7,1,7.28,B,Pass
STU01653,23,Female,Business,3,Upper-Middle,0,0,1,7.15,80.9,12.6,75.4,79.9,2,7.6,6.1,1,8.5,2.2,2,7.58,B,Pass
STU01654,22,Female,Business,5,Middle,0,0,1,4.94,78.3,5.4,63.0,54.7,2,5.9,2.0,3,8.5,4.6,1,4.56,F,Fail
STU01655,20,Male,Business,1,Upper-Middle,1,1,1,7.22,78.8,14.2,42.3,73.7,1,6.3,7.4,3,5.2,5.6,2,6.69,C,Pass
STU01656,21,Male,Electronics,5,Middle,0,0,0,8.77,89.0,15.8,80.0,100.0,0,5.3,4.7,3,8.5,1.0,1,9.11,A+,Pass
STU01657,24,Male,Civil,2,Upper-Middle,1,0,1,6.42,69.5,7.4,50.6,56.7,1,4.8,2.8,0,6.7,7.3,1,4.79,F,Fail
STU01658,23,Male,Mechanical,2,Middle,1,0,0,7.74,67.8,9.0,50.2,69.6,2,4.5,1.8,5,7.8,2.5,1,6.47,C,Pass
STU01659,19,Female,Business,4,Middle,1,0,1,8.31,76.1,9.2,72.5,89.2,1,7.2,5.9,2,7.3,6.4,2,7.58,B,Pass
STU01660,24,Female,Civil,5,High,1,0,0,6.02,70.0,9.6,58.5,83.7,1,7.2,6.2,5,6.0,4.0,1,6.85,C,Pass
STU01661,22,Male,Civil,7,Middle,1,0,1,6.61,73.6,11.9,73.3,71.7,2,6.8,4.4,2,8.2,2.5,1,6.53,C,Pass
STU01662,24,Female,Civil,4,Middle,1,0,0,5.88,84.8,10.7,83.0,74.9,4,7.8,2.0,5,6.5,4.3,2,6.75,C,Pass
STU01663,24,Female,Computer Science,7,Lower-Middle,0,1,1,6.13,71.3,8.9,56.3,78.5,2,5.4,3.4,0,8.1,2.5,1,5.65,D,Pass
STU01664,21,Male,Mechanical,4,Middle,1,0,1,5.53,77.1,4.6,74.2,65.9,2,5.1,2.7,1,6.2,1.9,1,5.43,D,Pass
STU01665,24,Male,Business,2,Middle,1,1,0,6.03,66.7,7.0,52.4,61.5,1,4.6,2.2,3,5.2,5.3,1,5.67,D,Pass
STU01666,24,Male,Business,4,Lower-Middle,1,0,0,9.05,82.7,18.5,92.0,91.7,0,5.3,10.1,3,6.3,5.2,1,9.04,A+,Pass
STU01667,23,Male,Computer Science,2,Low,1,0,1,6.01,59.4,7.6,48.7,43.1,1,6.5,6.0,5,8.5,5.3,0,5.36,D,Pass
STU01668,21,Male,Computer Science,8,Middle,1,0,0,7.36,70.9,12.2,72.8,78.9,0,9.6,2.0,0,5.4,2.1,1,7.87,B,Pass
STU01669,19,Male,Computer Science,1,Upper-Middle,1,0,0,6.55,76.9,6.9,74.6,80.4,3,5.3,1.3,3,7.9,4.5,2,5.63,D,Pass
STU01670,22,Male,Civil,7,Middle,1,0,0,8.73,83.7,15.5,73.4,85.2,1,6.7,6.3,5,8.8,2.5,1,8.42,A,Pass
STU01671,21,Male,Business,5,Lower-Middle,1,1,0,8.9,92.1,13.4,68.5,100.0,1,7.9,3.4,4,6.0,4.1,2,8.64,A,Pass
STU01672,21,Female,Computer Science,8,Upper-Middle,0,1,0,8.32,83.1,16.8,68.3,85.2,0,6.7,6.3,5,5.8,6.0,1,8.42,A,Pass
STU01673,18,Male,Mechanical,8,Low,1,1,0,7.6,75.2,14.5,43.6,87.3,1,7.3,5.4,2,6.3,3.3,2,7.32,B,Pass
STU01674,21,Female,Business,4,Middle,1,0,0,6.9,91.7,9.3,77.3,81.4,1,6.7,3.7,3,5.9,4.7,1,7.82,B,Pass
STU01675,18,Male,Civil,2,Lower-Middle,1,1,0,5.65,67.5,7.9,64.0,56.1,1,5.4,4.9,3,8.8,4.7,0,5.8,D,Pass
STU01676,22,Female,Mechanical,3,Lower-Middle,1,0,1,9.73,97.9,14.8,80.1,100.0,0,7.6,8.2,4,7.7,4.7,1,10.0,A+,Pass
STU01677,24,Male,Mechanical,7,Lower-Middle,1,0,1,6.21,67.9,5.2,31.0,59.7,0,6.9,3.1,1,5.8,2.6,1,5.91,D,Pass
STU01678,23,Male,Mechanical,8,Middle,0,1,1,8.06,86.0,10.6,58.9,92.2,1,9.2,2.3,5,5.4,3.1,1,7.21,B,Pass
STU01679,23,Female,Electronics,4,Low,1,0,0,8.58,90.3,14.7,66.7,96.7,0,8.1,5.6,1,7.2,3.1,1,9.01,A+,Pass
STU01680,22,Female,Mechanical,6,Middle,1,0,1,6.48,74.1,10.9,67.4,73.5,0,6.3,3.4,5,5.7,5.9,1,6.84,C,Pass
STU01681,22,Female,Civil,1,Middle,1,0,0,8.55,63.9,14.5,61.2,100.0,1,7.4,8.4,4,5.5,4.1,1,8.28,A,Pass
STU01682,20,Male,Business,1,Middle,0,0,0,8.19,81.1,12.5,67.0,95.1,2,8.6,5.8,1,7.3,3.2,1,8.08,A,Pass
STU01683,24,Male,Mechanical,3,Middle,1,1,1,9.45,97.1,18.7,84.6,99.1,1,7.4,7.2,0,7.2,5.3,2,8.9,A,Pass
STU01684,22,Female,Civil,2,Upper-Middle,1,0,1,6.59,77.2,10.4,56.0,72.3,2,6.6,5.1,4,7.9,2.8,2,6.65,C,Pass
STU01685,21,Female,Computer Science,4,Low,1,1,1,5.53,71.2,10.2,68.8,63.7,1,5.9,4.0,5,6.1,6.7,1,5.76,D,Pass
STU01686,23,Female,Mechanical,7,Middle,1,0,1,6.54,58.9,4.8,60.1,66.9,5,7.2,4.3,2,6.7,1.4,1,4.4,F,Fail
STU01687,19,Female,Computer Science,2,Low,0,0,0,7.47,71.6,0.2,66.7,93.2,3,6.7,0.2,2,7.1,3.2,1,6.08,C,Pass
